股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,涨跌幅
625,2024-07-22,177.49303244,180.12850032,182.87855376,177.49303244,239323627.0,3761496643.98,3.05,3.78,2.9136,2.1442
625,2024-07-23,179.67015808,173.48253784,180.01391476,172.68043892,212084002.0,3259747494.51,4.07,-6.65,2.582,-3.6896
625,2024-07-24,172.68043892,166.7219898,173.5971234,165.91989088,223379051.0,3291561978.34,4.43,-6.76,2.7195,-3.897
625,2024-07-25,165.11779196,172.79502448,175.08673568,165.11779196,218729537.0,3262311178.52,5.98,6.07,2.6629,3.6426
625,2024-07-26,173.5971234,173.36795228,176.11800572,170.38872772,187047483.0,2826044078.3,3.32,0.57,2.2772,0.3316
625,2024-07-29,171.87834,171.99292556,176.23259128,171.41999776,160303500.0,2430408476.77,2.78,-1.38,1.9516,-0.7931
625,2024-07-30,170.50331328,165.5761342,170.7324844,164.77403528,160708825.0,2334788091.88,3.46,-6.42,1.9565,-3.7308
625,2024-07-31,163.8573508,167.18033204,171.41999776,163.74276524,257105501.0,3779046295.81,4.64,1.6,3.1301,0.9689
63,2024-01-02,347.197064,335.4054656,347.32808176,335.14343008,112461318.0,2905735778.47,3.51,-11.53,2.7927,-3.3233
63,2024-01-03,334.095288,331.86798608,337.63276752,328.33050656,73969611.0,1880494906.63,2.77,-3.54,1.8368,-1.0547
63,2024-01-04,333.04714592,326.75829344,333.04714592,324.39997376,77460377.0,1934000254.88,2.61,-5.11,1.9235,-1.5397
63,2024-01-05,327.80643552,321.6486008,331.86798608,319.42129888,96123917.0,2385200565.61,3.81,-5.11,2.387,-1.5638
63,2024-01-08,320.73147648,306.5815584,320.993512,306.45054064,116035899.0,2748155040.21,4.52,-15.07,2.8814,-4.6843
63,2024-01-09,308.41580704,311.42921552,316.4078904,306.84359392,87315488.0,2076434773.49,3.12,4.85,2.1682,1.5812
63,2024-01-10,309.33293136,311.8222688,317.58705024,304.616292,78266839.0,1865512800.56,4.16,0.39,1.9435,0.1262
63,2024-01-11,311.29819776,316.14585488,318.24213904,309.98802016,90795107.0,2186442645.42,2.65,4.32,2.2546,1.3866
63,2024-01-12,314.04957072,308.67784256,314.57364176,308.41580704,71809378.0,1705826673.16,1.95,-7.47,1.7832,-2.3622
63,2024-01-15,305.40239856,309.59496688,313.52549968,304.616292,49882974.0,1178160058.56,2.89,0.92,1.2387,0.2971
63,2024-01-16,307.62970048,315.35974832,315.7528016,305.40239856,72818107.0,1725274652.55,3.34,5.76,1.8082,1.862
63,2024-01-17,313.39448192,306.18850512,315.7528016,306.18850512,62768590.0,1488578634.9,3.03,-9.17,1.5587,-2.9082
63,2024-01-18,303.9612032,315.0977128,315.0977128,302.6510256,109711518.0,2585206214.52,4.07,8.91,2.7244,2.9097
63,2024-01-19,314.31160624,311.8222688,318.3731568,310.77412672,76625582.0,1839677859.0,2.41,-3.28,1.9028,-1.0395
63,2024-01-22,312.4773576,299.63761712,313.52549968,297.01726192,87564072.0,2046846316.7,5.29,-12.18,2.1744,-3.9076
63,2024-01-23,298.7204928,313.00142864,314.83567728,297.54133296,115860500.0,2735022850.6,5.77,13.36,2.8771,4.46
63,2024-01-24,314.96669504,314.70465952,315.62178384,302.78204336,103062042.0,2436285281.06,4.1,1.7,2.5593,0.5442
63,2024-01-25,312.4773576,323.87590272,326.10320464,310.64310896,143659297.0,3509606261.97,4.91,9.17,3.5674,2.9142
63,2024-01-26,321.25554752,317.32501472,323.08979616,315.88381936,95365627.0,2326456768.3,2.22,-6.55,2.3681,-2.0227
63,2024-01-29,319.6833344,309.59496688,320.46944096,308.67784256,78984441.0,1882641548.77,3.72,-7.73,1.9614,-2.436
63,2024-01-30,306.84359392,299.3755816,311.16718,298.7204928,77523236.0,1802882920.85,4.02,-10.22,1.9251,-3.3009
63,2024-01-31,298.065404,287.71500096,299.50659936,287.45296544,89528627.0,1996097251.74,4.03,-11.66,2.2232,-3.895
63,2024-02-01,284.04650368,291.77655152,298.45845728,282.3432728,77835415.0,1734917876.36,5.6,4.06,1.9328,1.4117
63,2024-02-02,292.43164032,284.3085392,296.36217312,275.53034928,84385843.0,1842371239.06,7.14,-7.47,2.0955,-2.5595
63,2024-02-05,280.77105968,286.40482336,292.56265808,273.69610064,100624811.0,2185257634.56,6.64,2.1,2.4987,0.7373
63,2024-02-06,282.73632608,302.38899008,302.52000784,282.47429056,112266451.0,2529259749.81,7.0,15.98,2.7878,5.581
63,2024-02-07,302.25797232,303.3061144,305.79545184,298.85151056,98380590.0,2267801101.09,2.3,0.92,2.443,0.3033
63,2024-02-08,306.31952288,314.442624,316.4078904,305.2713808,108345776.0,2580703641.71,3.67,11.14,2.6905,3.6717
63,2024-02-19,322.3036896,323.6138672,324.53099152,315.22873056,120590576.0,2944412876.7,2.96,9.17,2.9945,2.9167
63,2024-02-20,320.86249424,318.24213904,321.77961856,315.7528016,80037442.0,1945535621.75,1.86,-5.37,1.9875,-1.6599
63,2024-02-21,314.96669504,320.20740544,327.15134672,314.57364176,111394250.0,2736893698.82,3.95,1.97,2.7662,0.6175
63,2024-02-22,327.41338224,331.73696832,339.3359984,325.44811584,139407740.0,3525555188.12,4.34,11.53,3.4618,3.6007
63,2024-02-23,335.4054656,334.35732352,337.23971424,330.819844,103278624.0,2628971676.35,1.94,2.62,2.5646,0.7899
63,2024-02-26,336.19157216,335.4054656,342.34940688,333.04714592,115998496.0,2993132811.72,2.78,1.05,2.8805,0.3135
63,2024-02-27,334.095288,368.94601216,368.94601216,332.52307488,289459669.0,7888985735.52,10.86,33.54,7.1879,10.0
63,2024-02-28,378.37929088,358.72662688,384.66814336,358.72662688,358209477.0,10215545691.58,7.03,-10.22,8.8951,-2.7699
63,2024-02-29,356.10627168,391.21903136,392.79124448,355.84423616,345344884.0,10002562487.69,10.3,32.49,8.5757,9.0577
63,2024-03-01,391.0880136,400.12823904,405.23793168,386.24035648,320903340.0,9702847500.5,4.86,8.91,7.9688,2.2773
63,2024-03-04,406.02403824,396.59075952,408.7754112,388.33664064,250868808.0,7590688175.02,5.11,-3.54,6.2296,-0.8841
63,2024-03-05,389.38478272,381.2616816,392.92226224,378.90336192,273285115.0,8038012593.72,3.53,-15.33,6.7863,-3.8652
63,2024-03-06,379.68946848,387.41951632,399.47315024,378.90336192,222685876.0,6640398892.26,5.4,6.16,5.5298,1.6151
63,2024-03-07,386.37137424,375.23486464,390.69496032,373.66265152,183709842.0,5339672553.27,4.4,-12.18,4.5619,-3.1451
63,2024-03-08,378.6413264,395.41159968,396.328724,375.3658824,237691181.0,7018424258.35,5.59,20.18,5.9024,5.3771
63,2024-03-11,386.76442752,393.05328,393.97040432,386.24035648,187760801.0,5585970497.78,1.95,-2.36,4.6625,-0.5964
63,2024-03-12,390.4329248,382.83389472,392.13615568,381.39269936,163883428.0,4819534154.86,2.73,-10.22,4.0696,-2.6
63,2024-03-13,387.68155184,382.04778816,389.777836,381.2616816,140223371.0,4124845541.65,2.22,-0.79,3.4821,-0.2053
63,2024-03-14,376.67606,377.3311488,383.09593024,370.7802608,139111577.0,4000476336.6,3.22,-4.72,3.4545,-1.2346
63,2024-03-15,375.3658824,379.951504,381.2616816,369.73211872,123182534.0,3531568122.45,3.06,2.62,3.0589,0.6944
63,2024-03-18,379.951504,387.02646304,389.51580048,377.9862376,152776767.0,4485441013.35,3.03,7.07,3.7938,1.8621
63,2024-03-19,383.48898352,380.73761056,387.28849856,380.73761056,105883083.0,3098701635.43,1.69,-6.29,2.6293,-1.6249
63,2024-03-20,379.16539744,382.30982368,384.5371256,376.67606,102936111.0,2990277708.14,2.06,1.57,2.5561,0.4129
63,2024-03-21,382.17880592,375.88995344,384.79916112,375.62791792,101663352.0,2946707765.13,2.4,-6.42,2.5245,-1.6792
63,2024-03-22,373.66265152,365.27751488,376.28300672,361.74003536,163763599.0,4588184185.15,3.87,-10.61,4.0666,-2.8233
63,2024-03-25,365.27751488,360.56087552,371.82840288,359.38171568,93137809.0,2604817731.27,3.41,-4.72,2.3128,-1.2912
63,2024-03-26,359.6437512,354.4030408,363.18123072,350.86556128,106538061.0,2899256654.74,3.42,-6.16,2.6456,-1.7078
63,2024-03-27,356.10627168,342.6114424,356.76136048,342.6114424,100692429.0,2670692702.68,3.99,-11.79,2.5004,-3.3272
63,2024-03-28,342.74246016,359.6437512,365.27751488,342.74246016,148553139.0,4026084347.3,6.58,17.03,3.6889,4.9713
63,2024-03-29,358.9886624,366.71871024,367.5048168,352.96184544,126814271.0,3489819240.11,4.04,7.07,3.1491,1.9672
63,2024-04-01,368.55295888,368.94601216,370.38720752,365.27751488,102177746.0,2867827696.88,1.39,2.23,2.5373,0.6074
63,2024-04-02,367.37379904,363.44326624,368.29092336,360.9539288,76024853.0,2113349558.11,1.99,-5.5,1.8879,-1.4915
63,2024-04-03,361.08494656,356.63034272,362.39512416,355.97525392,68108574.0,1862805931.99,1.77,-6.81,1.6913,-1.8745
63,2024-04-08,353.48591648,351.65166784,358.07153808,351.38963232,58091244.0,1571204783.06,1.87,-4.98,1.4425,-1.396
63,2024-04-09,351.65166784,354.00998752,354.53405856,348.37622384,53800775.0,1445477939.43,1.75,2.36,1.336,0.6706
63,2024-04-10,353.0928632,347.06604624,353.0928632,344.44569104,58484773.0,1551654894.47,2.44,-6.94,1.4523,-1.9615
63,2024-04-11,345.10077984,350.60352576,356.23728944,344.70772656,71788742.0,1926568192.48,3.32,3.54,1.7827,1.0193
63,2024-04-12,351.65166784,353.22388096,357.54746704,351.65166784,85380081.0,2312089164.83,1.68,2.62,2.1202,0.7474
63,2024-04-15,353.48591648,369.33906544,372.0904384,353.35489872,152468173.0,4246781936.4,5.3,16.12,3.7861,4.5623
63,2024-04-16,366.849728,361.47799984,369.33906544,360.29884,102271435.0,2851257276.04,2.45,-7.86,2.5396,-2.1284
63,2024-04-17,364.2293728,379.82048624,379.82048624,362.13308864,150311301.0,4294027314.81,4.89,18.34,3.7326,5.0743
63,2024-04-18,376.15198896,375.49690016,381.9167704,374.0557048,107831784.0,3107857848.12,2.07,-4.32,2.6777,-1.1383
63,2024-04-19,374.31774032,367.24278128,378.6413264,363.574284,105088034.0,2964607630.21,4.01,-8.25,2.6096,-2.1982
63,2024-04-22,358.85764464,360.03680448,363.96733728,354.4030408,74451894.0,2045097709.15,2.6,-7.21,1.8488,-1.9622
63,2024-04-23,362.78817744,360.29884,365.40853264,356.3683072,60331096.0,1661945355.97,2.51,0.26,1.4982,0.0728
63,2024-04-24,362.00207088,369.99415424,370.51822528,358.85764464,93875140.0,2625285462.89,3.24,9.7,2.3311,2.6909
63,2024-04-25,366.45667472,364.2293728,369.07702992,362.65715968,67798272.0,1891703418.0,1.74,-5.76,1.6836,-1.5581
63,2024-04-26,371.4353496,376.54504224,379.42743296,370.125172,148981889.0,4267967094.34,2.55,12.32,3.6996,3.3813
63,2024-04-29,377.46216656,378.37929088,383.62000128,374.0557048,135467026.0,3914553087.2,2.54,1.83,3.364,0.4871
63,2024-04-30,379.55845072,375.62791792,381.2616816,374.0557048,85395338.0,2460126043.99,1.9,-2.75,2.1206,-0.7271
63,2024-05-06,379.951504,376.54504224,383.62000128,375.62791792,117710751.0,3408429243.86,2.13,0.92,2.923,0.2442
63,2024-05-07,376.41402448,372.22145616,379.55845072,370.38720752,90780660.0,2591115247.8,2.44,-4.32,2.2543,-1.1482
63,2024-05-08,369.4700832,362.00207088,369.99415424,361.34698208,89707499.0,2497664640.85,2.32,-10.22,2.2276,-2.7455
63,2024-05-09,360.82291104,367.76685232,370.25618976,360.56087552,65836054.0,1839554902.08,2.68,5.76,1.6349,1.5925
63,2024-05-10,368.1599056,366.71871024,370.7802608,361.6090176,70704328.0,1972334859.05,2.49,-1.05,1.7557,-0.285
63,2024-05-13,363.96733728,374.57977584,379.42743296,361.74003536,113432714.0,3230475095.79,4.82,7.86,2.8168,2.1436
63,2024-05-14,374.7107936,375.88995344,377.06911328,369.4700832,80080910.0,2286034185.8,2.03,1.31,1.9886,0.3498
63,2024-05-15,374.44875808,369.20804768,375.49690016,368.8149944,58102065.0,1649667042.28,1.78,-6.68,1.4428,-1.7776
63,2024-05-16,372.35247392,373.79366928,378.37929088,371.82840288,104019922.0,2980774477.86,1.77,4.59,2.583,1.242
63,2024-05-17,373.79366928,371.4353496,373.79366928,365.80158592,81893839.0,2306484429.34,2.14,-2.36,2.0336,-0.6309
63,2024-05-20,364.2293728,364.62242608,368.68397664,358.9886624,111337609.0,3092217558.32,2.61,-6.81,2.7648,-1.8342
63,2024-05-21,363.574284,359.11968016,365.40853264,357.023396,86312331.0,2371162819.44,2.3,-5.5,2.1433,-1.5092
63,2024-05-22,357.80950256,360.03680448,362.65715968,356.3683072,54309821.0,1494014861.75,1.75,0.92,1.3486,0.2554
63,2024-05-23,360.29884,353.747952,360.9539288,352.83082768,65736144.0,1780503813.48,2.26,-6.29,1.6324,-1.7467
63,2024-05-24,352.56879216,351.1275968,357.28543152,350.86556128,46294546.0,1248856057.32,1.81,-2.62,1.1496,-0.7407
63,2024-05-27,352.4377744,357.15441376,357.28543152,349.03131264,52767764.0,1423828137.52,2.35,6.03,1.3103,1.7164
63,2024-05-28,356.23728944,353.48591648,360.03680448,353.0928632,44785850.0,1215119872.99,1.94,-3.67,1.1121,-1.0271
63,2024-05-29,353.48591648,351.25861456,356.23728944,350.21047248,37502541.0,1010130406.74,1.7,-2.23,0.9313,-0.6301
63,2024-05-30,350.60352576,351.7826856,354.4030408,347.32808176,41573878.0,1113854218.87,2.01,0.52,1.0324,0.1492
63,2024-05-31,352.17573888,353.22388096,358.07153808,351.52065008,49763836.0,1348898782.94,1.86,1.44,1.2357,0.4097
63,2024-06-03,352.04472112,356.76136048,360.03680448,351.25861456,60288705.0,1638276674.85,2.49,3.54,1.4971,1.0015
63,2024-06-04,355.0581296,357.15441376,358.07153808,353.0928632,42192050.0,1144583686.3,1.4,0.39,1.0477,0.1102
63,2024-06-05,357.15441376,355.84423616,360.29884,355.58220064,49576304.0,1354755221.25,1.32,-1.31,1.2311,-0.3668
63,2024-06-06,357.6784848,356.89237824,361.34698208,354.14100528,69035579.0,1886852048.93,2.03,1.05,1.7143,0.2946
63,2024-06-07,357.023396,350.99657904,357.80950256,348.5072416,68027226.0,1828564080.17,2.61,-5.9,1.6893,-1.652
63,2024-06-11,349.29334816,352.83082768,353.61693424,347.45909952,38279820.0,1027216239.78,1.75,1.83,0.9506,0.5226
63,2024-06-12,351.91370336,360.56087552,362.2641064,351.52065008,87587160.0,2403781248.7,3.04,7.73,2.175,2.1909
63,2024-06-13,360.9539288,362.9191952,366.849728,359.51273344,73802045.0,2046682173.97,2.03,2.36,1.8327,0.6541
63,2024-06-14,361.08494656,364.49140832,367.63583456,360.42985776,79428600.0,2211502895.92,1.99,1.57,1.9724,0.4332
63,2024-06-17,363.31224848,363.574284,366.1946392,362.78817744,58959563.0,1639066876.22,0.93,-0.92,1.4641,-0.2516
63,2024-06-18,363.18123072,371.04229632,373.00756272,362.9191952,95548466.0,2699948008.61,2.77,7.47,2.3727,2.0541
63,2024-06-19,371.04229632,369.86313648,372.7455272,368.29092336,65655679.0,1857414938.97,1.2,-1.18,1.6304,-0.3178
63,2024-06-20,368.94601216,359.90578672,370.91127856,359.6437512,79433802.0,2203923902.73,3.05,-9.96,1.9725,-2.6922
63,2024-06-21,358.07153808,366.32565696,367.76685232,357.28543152,67651793.0,1877631992.28,2.91,6.42,1.6799,1.7838
63,2024-06-24,364.2293728,353.747952,367.76685232,353.48591648,76508079.0,2104053998.78,3.9,-12.58,1.8999,-3.4335
63,2024-06-25,353.747952,346.67299296,355.32016512,344.44569104,70950119.0,1893748282.74,3.07,-7.07,1.7619,-2.0
63,2024-06-26,347.197064,359.25069792,360.82291104,345.8868864,73206153.0,1974303736.94,4.31,12.58,1.8179,3.6281
63,2024-06-27,357.6784848,352.17573888,358.46459136,351.1275968,51393949.0,1393749626.7,2.04,-7.07,1.2762,-1.9694
63,2024-06-28,352.17573888,366.45667472,370.125172,352.04472112,129760469.0,3621765891.63,5.13,14.28,3.2222,4.0551
63,2024-07-01,366.45667472,368.68397664,370.125172,364.75344384,69433289.0,1949631171.0,1.47,2.23,1.7242,0.6078
63,2024-07-02,368.1599056,363.31224848,369.60110096,361.6090176,60124353.0,1678013588.99,2.17,-5.37,1.493,-1.457
63,2024-07-03,363.31224848,363.18123072,366.1946392,359.11968016,49921638.0,1382471031.96,1.95,-0.13,1.2397,-0.0361
63,2024-07-04,364.8844616,360.16782224,367.89787008,359.90578672,62647533.0,1739075087.28,2.2,-3.01,1.5557,-0.8297
63,2024-07-05,359.11968016,360.16782224,362.2641064,354.53405856,59566739.0,1630100271.73,2.15,0.0,1.4792,0.0
63,2024-07-08,358.9886624,356.3683072,361.74003536,355.0581296,50871496.0,1394300228.86,1.86,-3.8,1.2633,-1.0549
63,2024-07-09,355.84423616,378.24827312,378.51030864,355.18914736,194074782.0,5515876459.24,6.54,21.88,4.8193,6.1397
63,2024-07-10,377.3311488,377.9862376,381.9167704,375.49690016,116991513.0,3381645848.74,1.7,-0.26,2.9052,-0.0693
63,2024-07-11,382.30982368,381.52371712,387.94358736,377.59318432,130686794.0,3814025781.0,2.74,3.54,3.2452,0.9359
63,2024-07-12,377.3311488,374.97282912,378.77234416,372.35247392,80872601.0,2311898226.48,1.68,-6.55,2.0082,-1.717
63,2024-07-15,375.778032,372.82549032,376.71747708,370.81239372,59446934.0,1653717121.34,1.57,-2.15,1.4762,-0.5727
63,2024-07-16,372.15445812,381.54890892,383.1593862,371.7518388,94241773.0,2653140327.47,3.06,8.72,2.3402,2.3398
63,2024-07-17,379.26739944,375.64382556,383.02517976,374.4359676,76451795.0,2155203043.25,2.25,-5.91,1.8985,-1.5477
63,2024-07-18,371.61763236,372.95969676,373.22810964,363.43103952,94120986.0,2584506422.49,2.61,-2.68,2.3372,-0.7145
63,2024-07-19,370.4097744,377.25430284,380.07263808,369.87294864,80784591.0,2268513697.01,2.73,4.29,2.0061,1.1515
63,2024-07-22,377.38850928,374.03334828,378.59636724,371.88604524,60021579.0,1674727792.05,1.78,-3.22,1.4905,-0.8538
63,2024-07-23,375.37541268,363.6994524,375.64382556,363.43103952,64989194.0,1784077865.83,3.27,-10.33,1.6138,-2.7628
63,2024-07-24,363.29683308,361.41794292,366.65199408,359.53905276,60260621.0,1628081386.32,1.96,-2.28,1.4964,-0.6273
63,2024-07-25,358.86802056,358.86802056,361.82056224,355.647066,54939161.0,1467419852.94,1.71,-2.55,1.3643,-0.7055
63,2024-07-26,359.6732592,361.41794292,363.0284202,358.46540124,47004814.0,1263916575.74,1.27,2.55,1.1672,0.7105
63,2024-07-29,362.22318156,357.79436904,362.62580088,357.79436904,39658525.0,1061166750.69,1.34,-3.62,0.9848,-1.0026
63,2024-07-30,356.18389176,359.13643344,359.40484632,350.41301484,49749298.0,1315840139.57,2.51,1.34,1.2354,0.3751
63,2024-07-31,356.9891304,367.99405848,369.33612288,356.9891304,81429742.0,2213577775.06,3.44,8.86,2.0221,2.4664
630,2024-01-02,75.07034815,75.52670285,75.98305755,74.3858161,161516735.0,533690744.23,2.13,0.68,1.5344,0.9146
630,2024-01-03,74.8421708,74.3858161,75.52670285,73.70128405,171185506.0,557708875.28,2.42,-1.14,1.6263,-1.5106
630,2024-01-04,74.15763875,74.61399345,74.8421708,73.24492935,121752233.0,394365385.32,2.15,0.23,1.1566,0.3067
630,2024-01-05,74.3858161,74.15763875,75.2985255,73.4731067,99719316.0,325426297.82,2.45,-0.46,0.9473,-0.6116
630,2024-01-08,74.3858161,73.9294614,75.2985255,73.70128405,140502431.0,458249519.69,2.15,-0.23,1.3348,-0.3077
630,2024-01-09,74.15763875,75.7548802,76.6675896,73.24492935,175698279.0,580333448.55,4.63,1.83,1.6691,2.4691
630,2024-01-10,75.52670285,74.61399345,75.7548802,74.3858161,114039215.0,374571963.67,1.81,-1.14,1.0834,-1.506
630,2024-01-11,74.3858161,74.3858161,75.07034815,73.9294614,94600665.0,308756030.9,1.53,-0.23,0.8987,-0.3058
630,2024-01-12,74.15763875,74.8421708,75.98305755,73.9294614,99532811.0,327711551.14,2.76,0.46,0.9456,0.6135
630,2024-01-15,75.07034815,74.8421708,75.2985255,74.3858161,66344400.0,217387993.0,1.22,0.0,0.6303,0.0
630,2024-01-16,74.61399345,74.8421708,75.07034815,73.4731067,88460072.0,288365326.17,2.13,0.0,0.8404,0.0
630,2024-01-17,74.8421708,72.5603973,74.8421708,72.33221995,122423050.0,393993815.55,3.35,-2.28,1.163,-3.0488
630,2024-01-18,71.87586525,71.6476879,72.1040426,69.13773705,174331427.0,537998570.98,4.09,-0.91,1.6561,-1.2579
630,2024-01-19,71.87586525,70.2786238,72.33221995,69.8222691,113825500.0,353139972.0,3.5,-1.37,1.0813,-1.9108
630,2024-01-22,70.2786238,67.31231825,70.7349785,66.39960885,127109012.0,383924600.96,6.17,-2.97,1.2075,-4.2208
630,2024-01-23,66.85596355,66.6277862,67.5404956,65.2587221,219913446.0,636851360.72,3.39,-0.68,2.0892,-1.0169
630,2024-01-24,67.31231825,68.68138235,68.9095597,65.7150768,182925324.0,539949145.1,4.79,2.05,1.7378,3.0822
630,2024-01-25,69.3659144,71.1913332,71.1913332,69.13773705,158363551.0,489124143.74,2.99,2.51,1.5044,3.6545
630,2024-01-26,71.1913332,72.1040426,73.016752,70.7349785,144524781.0,457290217.42,3.21,0.91,1.373,1.2821
630,2024-01-29,72.33221995,71.1913332,73.016752,70.96315585,113992400.0,358179204.0,2.85,-0.91,1.0829,-1.2658
630,2024-01-30,70.96315585,69.59409175,71.41951055,69.13773705,107429984.0,332261192.36,3.21,-1.6,1.0206,-2.2436
630,2024-01-31,69.8222691,68.9095597,70.50680115,68.68138235,131648700.0,401599097.0,2.62,-0.68,1.2507,-0.9836
630,2024-02-01,68.453205,69.8222691,71.87586525,67.9968503,184135525.0,564671306.49,5.63,0.91,1.7493,1.3245
630,2024-02-02,69.59409175,68.9095597,70.7349785,67.0841409,178896106.0,542430455.76,5.23,-0.91,1.6995,-1.3072
630,2024-02-05,68.453205,68.22502765,70.50680115,67.0841409,214796900.0,645712056.3,4.97,-0.68,2.0406,-0.9934
630,2024-02-06,67.9968503,72.5603973,72.78857465,67.31231825,211639102.0,655157640.93,8.03,4.34,2.0106,6.3545
630,2024-02-07,72.5603973,74.61399345,74.61399345,72.1040426,217748563.0,701959879.02,3.46,2.05,2.0686,2.8302
630,2024-02-08,74.15763875,73.9294614,76.43941225,73.016752,233461860.0,769146954.87,4.59,-0.68,2.2179,-0.9174
630,2024-02-19,74.61399345,75.7548802,75.98305755,72.78857465,206327768.0,678134891.03,4.32,1.83,1.9601,2.4691
630,2024-02-20,75.2985255,76.89576695,78.0366537,74.8421708,194232928.0,651668721.5,4.22,1.14,1.8452,1.506
630,2024-02-21,76.89576695,76.2112349,78.0366537,75.7548802,173757242.0,585697540.91,2.97,-0.68,1.6507,-0.8902
630,2024-02-22,75.98305755,77.580299,77.80847635,75.2985255,167236831.0,562859578.54,3.29,1.37,1.5887,1.7964
630,2024-02-23,77.580299,78.26483105,79.17754045,77.1239443,161523974.0,552853805.53,2.65,0.68,1.5345,0.8824
630,2024-02-26,77.80847635,75.2985255,78.26483105,75.07034815,179278020.0,599910763.92,4.08,-2.97,1.7031,-3.7901
630,2024-02-27,74.8421708,75.07034815,75.52670285,73.9294614,191221033.0,626620792.21,2.12,-0.23,1.8166,-0.303
630,2024-02-28,74.61399345,73.4731067,75.2985255,73.4731067,165783472.0,541180419.04,2.43,-1.6,1.5749,-2.1277
630,2024-02-29,73.016752,74.8421708,74.8421708,72.5603973,181963329.0,590699320.83,3.11,1.37,1.7286,1.8634
630,2024-03-01,74.61399345,74.3858161,74.8421708,73.4731067,165745249.0,538090613.37,1.83,-0.46,1.5746,-0.6098
630,2024-03-04,74.8421708,74.15763875,75.52670285,73.4731067,151066097.0,492468855.62,2.76,-0.23,1.4351,-0.3067
630,2024-03-05,73.9294614,74.3858161,75.07034815,73.4731067,153814071.0,500495978.96,2.15,0.23,1.4612,0.3077
630,2024-03-06,73.9294614,74.8421708,75.52670285,73.70128405,177384202.0,581513975.51,2.45,0.46,1.6851,0.6135
630,2024-03-07,75.52670285,80.3184272,82.37202335,75.2985255,728720892.0,2566160335.05,9.45,5.48,6.9228,7.3171
630,2024-03-08,81.6874913,86.707393,86.707393,79.8620725,807244606.0,2943925202.36,8.52,6.39,7.6687,7.9545
630,2024-03-11,86.47921565,83.5129101,86.47921565,81.2311366,651324243.0,2379380760.21,6.05,-3.19,6.1875,-3.6842
630,2024-03-12,83.28473275,80.7747819,83.74108745,79.63389515,506927854.0,1801502230.74,4.92,-2.74,4.8158,-3.2787
630,2024-03-13,80.3184272,81.45931395,81.91566865,79.4057178,361537979.0,1281694243.44,3.11,0.68,3.4346,0.8475
630,2024-03-14,86.93557035,86.47921565,89.67369855,85.56650625,934949149.0,3592980717.52,5.04,5.02,8.8819,6.1625
630,2024-03-15,86.02286095,91.27094,92.6400041,84.19744215,802399515.0,3119978074.53,9.76,4.79,7.6227,5.5409
630,2024-03-18,91.49911735,90.13005325,93.0963588,89.21734385,559082711.0,2221017442.99,4.25,-1.14,5.3112,-1.25
630,2024-03-19,89.4455212,88.76098915,91.95547205,88.30463445,399202830.0,1573537230.99,4.05,-1.37,3.7924,-1.519
630,2024-03-20,87.6201024,88.9891665,90.58640795,87.1637477,403495839.0,1568635536.0,3.86,0.23,3.8332,0.2571
630,2024-03-21,90.13005325,89.9018759,91.04276265,88.5328118,351483199.0,1381617684.77,2.82,0.91,3.339,1.0256
630,2024-03-22,87.6201024,86.93557035,88.5328118,85.7946836,338221589.0,1291422159.86,3.05,-2.97,3.2131,-3.2995
630,2024-03-25,86.47921565,87.1637477,89.4455212,86.47921565,285650995.0,1100429167.15,3.41,0.23,2.7136,0.2625
630,2024-03-26,86.93557035,85.7946836,87.1637477,84.19744215,265098131.0,993953258.41,3.4,-1.37,2.5184,-1.5707
630,2024-03-27,85.56650625,86.02286095,87.39192505,85.11015155,249334984.0,943668307.42,2.66,0.23,2.3687,0.266
630,2024-03-28,85.56650625,89.21734385,90.3582306,85.56650625,355978985.0,1380623333.6,5.57,3.19,3.3818,3.7135
630,2024-03-29,90.13005325,90.58640795,91.04276265,88.9891665,334796121.0,1322701047.45,2.3,1.37,3.1805,1.5345
630,2024-04-01,92.1836494,90.58640795,93.78089085,88.76098915,410348595.0,1641049023.0,5.54,0.0,3.8983,0.0
630,2024-04-02,90.13005325,90.58640795,92.6400041,89.67369855,304488692.0,1213177840.97,3.27,0.0,2.8926,0.0
630,2024-04-03,91.95547205,93.78089085,95.3781323,90.3582306,630698914.0,2566181577.19,5.54,3.19,5.9916,3.5264
630,2024-04-08,94.69360025,94.0090682,101.3107434,93.32453615,737533717.0,3117888699.98,8.52,0.23,7.0065,0.2433
630,2024-04-09,93.5527135,93.78089085,95.14995495,92.41182675,359395490.0,1476206466.31,2.91,-0.23,3.4142,-0.2427
630,2024-04-10,94.0090682,96.7471964,98.5726152,92.86818145,439733256.0,1838408455.85,6.08,2.97,4.1774,3.163
630,2024-04-11,94.23724555,94.9217776,97.6599058,92.1836494,388800846.0,1617420377.68,5.66,-1.83,3.6936,-1.8868
630,2024-04-12,95.834487,95.60630965,96.97537375,93.78089085,328852817.0,1375651321.2,3.37,0.68,3.1241,0.7212
630,2024-04-15,94.0090682,95.3781323,95.3781323,90.58640795,355488150.0,1454431940.81,5.01,-0.23,3.3771,-0.2387
630,2024-04-16,94.23724555,91.27094,95.60630965,90.3582306,333212890.0,1360720174.11,5.5,-4.11,3.1655,-4.3062
